28,60,125,131,115,103,125,129,160,200,209,212,222,222,209,187,115,76,60,123,111,98,62,48,75,137,92,85,94,137,125,140,133,76,78,160,189,179,99,71,60,49,62,87,169,212,227,221,203,194,169,203,212,211,231,221,211,187,108,83,92,131,84,54,52,76,141,187,140,169,169,190,205,205,189,86,69,70,53,94,189,190,179,147,155,155,140,96,137,192,125,84,84,99,89,99,190,189,190,183,200,200,155,71,72,87,38,37,29,28,52,94,115,78,69,72,99,155,123,123,163,149,183,209,125,179,197,109,123,140,123,49,60,84,90,78,96,179,221,209,131,85,72,29,65,140,108,99,160,189,190,200,192,169,125,84,83,115,187,212,227,212,212,190,160,125,69,37,76,205,221,212,222,209,149,75,21,12,21,71,60,61,62,149,189,194,200,95,44,61,194,205,221,211,129,89,76,78,90,84,84,111,125,95,137,149,147,131,141,194,209,205,209,203,194,189,212,222,209,192,203,221,222,221,183,98,189,209,169,108,111,147,148,76,75,129,140,155,149,99,96,92,148,131,155,189,179,190,231,222,211,192,192,192,190,147,93,99,115,116,147,147,149,149,179,186,200,203,211,221,211,75,96,133,76,76,80,91,96,96,115,127,141,139,148,192,194,200,219,211,211,200,69,84,123,69,75,75,76,93,109,109,117,133,140,148,166,190,194,194,203,211,203,84,29,105,44,52,61,70,80,89,98,115,109,115,117,140,160,160,194,200,211,221,200,105,28,149,75,69,75,70,75,88,149,141,99,116,131,139,148,186,190,187,197,219,203,211,88,54,131,95,69,70,75,76,84,91,91,123,133,140,172,186,192,203,203,219,219,194,99,44,123,60,62,69,72,76,76,87,99,111,115,123,139,158,160,166,186,192,197,207,197,123,56,99,76,84,86,76,85,109,116,131,149,166,190,194,200,190,192,187,56,29,141,72,76,70,76,77,84,88,91,98,115,133,147,149,149,190,197,203,203,194,76,38,109,89,84,84,84,91,91,91,96,109,117,116,147,139,158,179,197,179,187,148,54,95,117,70,69,75,84,87,90,95,111,117,140,158,141,160,179,172,186,194,192,148,12,76,95,77,86,85,85,90,90,91,109,105,123,140,140,148,149,194,187,194,203,149,35,60
31,38,89,115,99,76,76,87,155,197,203,209,222,221,212,212,179,125,98,140,111,95,78,75,91,141,83,43,34,44,53,89,155,75,53,71,115,129,86,65,68,61,69,75,125,205,227,222,190,125,203,203,190,205,221,222,221,212,203,187,187,194,197,133,22,20,31,69,21,44,69,98,209,221,221,189,91,69,75,109,149,192,155,92,109,149,140,84,89,212,205,147,129,194,179,129,187,189,187,160,187,189,187,76,48,87,75,43,34,35,85,140,141,115,94,68,76,160,107,86,96,85,125,192,103,187,212,147,123,129,125,84,92,115,111,88,85,155,222,211,179,129,87,38,38,116,107,86,76,90,140,137,148,155,149,91,83,108,137,209,231,231,227,197,179,125,90,75,49,86,183,190,189,222,205,123,43,17,20,35,52,72,83,190,212,222,222,192,87,76,137,137,190,203,192,183,111,109,133,90,75,99,179,183,192,203,183,147,155,192,209,222,221,212,209,169,141,179,179,141,140,169,205,222,212,107,85,140,137,48,76,111,187,148,129,187,116,131,149,115,95,90,129,108,131,155,137,125,203,205,183,190,183,190,140,99,149,186,192,186,172,172,172,190,207,211,219,211,211,200,192,99,160,179,99,116,127,147,148,140,148,141,148,158,186,203,221,221,219,207,200,187,90,96,172,111,115,123,140,166,149,158,148,160,192,207,219,221,203,197,187,148,131,93,80,117,95,115,123,127,133,127,141,166,149,149,166,200,203,219,211,200,187,149,117,99,84,147,123,108,115,111,108,109,133,127,127,127,166,187,203,224,224,197,187,160,123,116,96,96,127,147,158,166,179,158,187,186,186,179,207,219,219,207,187,166,172,149,133,115,105,105,117,116,123,140,149,149,172,172,147,140,148,187,187,203,207,219,211,211,203,194,172,117,90,141,96,91,89,84,80,105,131,141,179,190,203,203,197,194,166,141,89,77,140,131,139,140,140,147,141,141,148,141,140,139,139,139,147,194,200,211,211,187,91,84,133,91,98,96,91,105,91,91,105,115,133,133,160,160,197,203,200,192,192,166,76,111,147,76,75,76,86,88,91,95,111,117,133,147,148,172,160,179,187,190,187,160,27,87,99,70,76,77,84,91,91,93,109,115,127,131,139,148,160,194,190,187,194,160,56,72
36,28,55,90,90,95,89,90,125,129,103,109,211,212,211,190,140,107,103,95,70,60,68,76,109,179,187,87,44,28,29,65,108,90,54,60,96,133,107,76,55,69,76,83,109,200,212,221,197,129,200,221,205,212,200,200,212,222,211,194,211,221,211,192,22,12,27,54,12,14,27,75,179,221,227,227,211,140,137,187,147,137,179,109,76,116,148,115,96,209,212,221,212,221,222,189,115,96,116,200,192,179,189,133,75,76,111,75,31,35,155,197,200,163,137,91,116,203,179,155,133,88,83,155,95,179,212,211,183,141,133,133,137,133,123,108,92,125,221,203,94,94,76,49,52,115,160,129,69,61,76,78,103,111,129,76,87,108,98,203,227,231,231,211,190,131,92,76,60,69,108,94,109,221,212,203,149,86,61,43,60,109,169,203,211,222,212,205,131,125,123,85,141,155,78,123,179,179,205,192,140,88,147,189,200,211,183,147,163,190,197,209,212,205,200,160,123,125,116,137,103,107,141,192,183,78,75,109,169,52,75,109,141,133,148,179,109,107,131,86,68,76,133,129,87,87,148,140,148,179,123,163,160,169,131,111,200,207,211,211,211,187,123,203,190,158,147,141,148,141,147,158,186,192,194,197,197,211,211,221,221,224,158,172,231,194,166,140,109,131,133,139,140,147,179,200,197,194,207,219,224,211,91,140,200,172,131,111,109,115,116,99,109,111,116,140,166,160,172,187,190,190,194,200,190,76,187,140,116,116,99,99,108,115,108,111,108,148,192,186,194,197,197,203,211,221,158,76,187,219,197,133,116,108,95,105,108,105,96,109,127,172,197,200,197,197,200,197,127,56,179,123,95,91,86,84,88,91,91,99,108,127,131,148,147,160,160,187,190,190,192,96,65,179,116,117,111,116,116,109,123,123,116,127,149,149,186,190,194,197,194,111,141,190,127,116,115,108,115,111,108,116,117,127,139,147,147,166,158,158,187,187,194,187,194,194,200,194,131,211,187,117,89,86,90,117,133,147,166,172,192,187,187,186,192,148,211,211,194,158,141,127,123,117,115,111,108,116,133,139,133,172,186,186,160,149,141,140,160,192,192,207,197,187,148,140,133,117,84,109,117,116,166,179,160,140,141,149,139,148,149,186,197,203,192,190,172,148,139,117,88,96
43,28,28,60,76,90,99,107,115,103,60,55,149,203,203,129,87,84,125,123,49,35,35,43,86,183,212,192,90,43,44,76,109,140,84,65,88,107,116,76,56,78,125,141,148,183,197,211,131,75,115,194,212,209,155,140,187,212,212,197,209,221,227,209,37,12,21,75,21,20,21,44,90,183,203,212,221,212,212,227,212,205,203,148,75,84,131,125,87,140,200,221,221,212,212,209,179,123,95,140,189,155,123,131,115,76,108,133,38,21,200,205,200,149,111,123,149,148,203,209,183,147,92,87,75,109,192,221,222,212,212,189,111,92,91,95,89,83,203,212,155,108,76,49,61,116,179,141,75,84,111,103,94,115,140,84,91,92,95,203,221,234,231,227,205,183,98,76,78,108,140,88,90,179,125,147,169,179,137,75,68,140,197,205,205,211,212,200,137,137,169,129,160,183,71,69,103,192,221,221,197,89,75,92,137,163,131,92,115,140,141,187,190,160,141,137,129,131,137,123,125,131,115,179,179,76,84,133,194,84,76,95,76,85,148,163,141,131,115,76,54,44,107,189,108,76,111,140,140,148,90,140,160,163,129,131,194,200,211,207,203,131,69,147,123,116,109,115,116,123,131,139,172,194,200,200,197,200,211,219,224,203,76,76,158,98,86,86,90,99,109,123,133,160,190,192,194,200,197,203,200,186,43,60,131,86,76,80,86,88,87,91,98,111,116,123,141,166,160,166,187,190,194,197,117,37,96,75,75,70,76,84,84,89,108,117,127,148,179,187,179,194,197,197,200,197,108,20,95,95,76,70,76,77,85,95,96,105,127,141,172,190,221,231,224,221,211,211,131,28,140,90,91,96,96,91,109,117,116,141,149,148,160,190,192,197,200,197,194,194,172,84,21,127,84,84,76,91,95,89,105,111,109,116,166,172,190,200,211,200,203,55,43,116,84,84,80,84,77,88,91,98,116,117,116,140,158,148,160,166,160,186,192,197,192,192,186,115,28,140,84,75,84,89,89,105,166,160,179,186,192,197,197,194,192,65,123,105,90,90,93,98,96,96,98,105,127,133,139,149,172,190,197,194,203,207,197,62,98,187,139,99,93,93,91,91,99,105,117,140,141,160,172,172,190,187,187,190,203,105,76,172,115,111,96,105,111,111,123,133,140,147
75,49,34,35,76,83,76,86,115,115,56,56,169,200,192,141,99,94,140,200,148,76,35,43,90,197,222,221,203,99,84,103,107,141,148,116,75,89,140,90,38,75,99,115,111,92,94,129,90,54,37,96,211,212,211,183,163,211,212,209,212,227,231,231,103,31,52,96,38,31,29,37,44,65,83,69,90,209,227,231,231,222,197,160,94,76,107,108,107,75,129,212,212,209,197,200,197,190,179,137,189,194,131,61,69,75,76,115,55,12,123,197,203,141,148,183,179,75,125,205,200,205,194,92,84,103,148,94,87,107,190,211,125,85,62,76,107,123,189,203,203,212,179,86,75,140,197,160,75,89,155,147,76,115,149,76,76,96,115,149,194,227,234,231,221,212,140,108,147,131,109,90,94,155,76,69,116,155,140,70,21,52,163,205,192,192,205,209,194,192,197,190,179,190,141,98,75,85,123,187,209,147,78,75,91,109,109,98,88,96,115,155,155,141,149,137,123,129,148,111,99,90,75,98,133,84,103,147,211,155,125,137,76,69,89,85,179,140,129,83,76,75,137,187,129,76,83,111,140,190,155,203,203,137,75,86,194,203,207,211,207,160,76,149,96,95,98,116,117,127,139,149,158,190,200,200,200,207,211,211,219,200,76,60,140,90,89,87,93,95,111,116,133,166,187,190,194,194,197,197,197,192,43,68,115,70,72,70,80,87,90,105,105,131,133,147,187,179,192,194,197,197,200,203,105,37,109,75,75,75,80,89,89,96,131,123,148,186,197,192,197,211,211,211,221,211,141,27,109,123,90,84,90,95,96,95,96,109,127,158,186,192,203,194,200,203,211,211,141,29,172,127,93,98,87,86,91,93,95,131,123,131,140,186,187,192,197,200,207,200,192,89,21,190,117,109,116,117,115,109,127,131,127,133,158,179,197,211,207,211,211,77,29,139,80,84,77,76,86,91,91,99,117,127,127,139,147,148,160,166,194,197,200,211,203,203,166,96,13,123,84,75,87,91,99,116,158,166,186,190,194,200,194,192,179,56,98,93,90,91,95,105,98,99,116,117,139,158,192,179,187,197,203,200,197,194,111,14,76,140,90,91,84,90,86,90,96,98,123,131,139,158,187,190,192,190,192,187,172,68,35,139,109,111,123,133,131,133,139,140,133,158
107,75,55,29,31,90,76,75,69,69,29,34,179,179,148,140,115,107,140,194,209,189,76,55,84,190,203,187,163,141,129,107,111,140,155,155,75,84,103,78,44,44,72,94,107,87,84,96,129,85,37,68,169,211,221,209,209,222,212,200,212,231,231,231,179,70,72,87,55,49,38,37,35,38,43,21,37,183,212,222,231,221,179,141,99,95,108,90,96,52,75,189,194,189,140,179,212,212,203,183,192,212,203,84,61,60,37,69,60,14,75,179,163,76,133,190,187,75,76,183,179,141,200,140,75,147,200,86,34,27,75,155,169,116,78,76,103,160,160,149,149,209,203,116,90,192,222,222,169,133,179,147,61,85,155,75,69,86,98,137,140,179,209,227,227,209,137,109,111,107,87,91,140,194,179,76,72,115,137,137,22,29,103,187,148,179,203,209,209,212,209,209,190,155,94,84,69,76,76,76,103,149,123,72,84,70,54,83,96,99,129,141,147,140,129,133,131,109,111,75,62,75,76,76,84,69,61,103,211,205,183,140,123,109,84,38,75,96,107,75,65,61,98,115,76,49,55,89,123,187,212,212,203,92,44,44,203,200,207,211,203,158,84,172,115,99,111,115,131,139,139,158,187,194,200,203,200,211,203,203,203,200,76,72,117,98,111,109,109,99,111,111,140,148,187,192,197,197,194,194,197,190,65,89,186,98,91,91,93,89,96,108,116,117,133,148,172,187,192,192,190,192,194,194,147,75,123,76,76,86,87,89,90,99,116,139,149,192,197,197,207,203,203,211,207,200,139,60,99,141,117,96,91,91,91,96,95,108,105,139,147,197,197,203,203,197,192,166,115,68,131,140,108,98,98,109,111,95,95,117,115,131,139,172,160,172,194,190,194,197,166,93,43,186,95,87,90,89,93,95,91,99,96,109,149,186,190,200,219,200,203,116,35,127,91,85,84,76,88,96,95,116,115,123,139,147,148,186,192,197,207,211,203,200,203,207,192,140,48,158,91,90,88,89,91,117,160,179,194,186,197,200,200,192,187,65,127,115,86,87,90,91,90,91,105,117,133,148,172,179,190,200,200,200,200,203,127,20,76,192,123,91,108,108,109,116,123,131,140,186,172,186,194,194,200,197,190,187,158,56,43,148,86,95,89,96,99,108,116,123,127,148
76,76,65,49,27,60,129,91,21,21,29,29,76,76,92,111,109,123,137,155,194,197,148,87,76,129,187,131,96,125,131,109,115,131,133,115,61,87,84,48,52,53,76,115,116,84,75,76,76,75,44,29,60,115,200,209,205,212,200,187,200,221,227,227,183,84,44,35,61,72,54,37,44,61,43,28,62,187,212,211,203,212,160,140,109,107,98,94,95,35,22,68,61,76,84,99,197,212,205,194,212,212,221,194,160,133,61,60,76,34,52,115,140,53,85,129,116,89,115,197,209,163,160,179,84,137,222,212,129,52,72,95,160,190,160,147,133,179,148,140,155,203,212,179,147,194,209,192,160,179,197,179,86,109,141,62,48,52,55,68,62,43,76,200,227,222,169,107,76,75,75,69,86,107,115,87,37,35,29,56,35,61,148,197,147,133,163,209,200,197,200,222,212,200,111,86,88,140,133,90,88,90,96,88,90,83,62,76,94,123,189,200,163,179,179,187,192,189,190,131,96,131,141,92,76,91,75,98,212,227,205,140,169,187,149,89,52,71,76,61,49,65,108,187,137,76,68,96,116,155,148,125,179,189,65,28,203,192,190,186,158,147,141,172,149,140,148,149,141,141,147,158,179,197,197,194,203,194,192,187,172,148,105,115,148,147,147,133,115,105,111,123,140,160,194,197,192,179,147,115,96,105,93,108,139,139,140,149,149,179,187,190,192,187,139,187,190,172,141,127,116,115,105,115,115,109,127,141,141,140,160,179,179,186,172,172,127,203,197,187,158,166,158,140,99,91,95,98,117,123,131,141,158,140,149,172,166,166,131,131,203,211,192,147,98,84,85,85,77,108,139,147,147,148,166,187,194,194,192,192,160,147,200,194,160,139,133,123,123,108,96,98,109,140,149,141,147,149,160,149,149,139,139,141,172,194,200,194,192,187,160,131,76,123,115,115,117,127,117,133,141,133,139,158,179,186,197,194,203,203,194,192,186,187,172,158,147,133,105,158,147,123,123,116,109,141,186,190,200,194,211,194,190,147,127,91,131,141,127,116,116,115,99,93,98,105,116,140,158,166,187,172,190,187,190,172,117,52,96,187,99,85,86,89,86,91,89,93,108,131,131,149,187,187,194,197,187,187,147,72,49,131,105,90,93,95,93,91,111,109,133,149
69,55,53,48,37,53,115,147,68,29,36,44,61,61,76,96,98,111,95,86,123,140,137,133,96,131,155,179,179,107,137,155,140,131,147,131,87,148,140,72,69,78,90,179,140,76,72,88,115,108,108,65,13,27,75,94,147,194,179,147,148,197,211,203,160,98,56,28,55,75,68,31,44,76,53,60,86,111,133,98,76,108,133,133,141,116,90,107,133,21,12,20,0,13,22,35,76,129,109,148,205,212,211,222,211,212,190,148,155,87,60,84,116,109,125,109,61,76,179,212,227,212,179,147,148,189,221,227,222,183,141,99,149,222,212,190,187,197,189,160,190,192,203,190,169,131,111,76,133,211,205,190,179,197,203,88,69,38,35,44,38,14,29,140,212,222,203,148,95,83,92,84,76,68,61,60,37,21,20,20,61,148,190,187,133,87,76,129,190,194,212,212,222,209,163,148,179,147,125,111,98,87,76,115,109,94,84,90,103,107,147,190,203,203,205,212,221,231,231,231,221,222,212,200,163,179,129,140,222,227,227,183,187,179,183,169,75,70,71,56,56,91,147,221,209,115,48,52,60,75,87,87,179,212,96,38,115,111,117,139,141,158,172,187,197,200,207,207,211,211,219,127,147,190,109,90,88,90,98,93,98,127,133,141,160,186,190,194,192,194,197,207,147,91,192,84,76,76,84,88,93,108,98,115,127,139,148,158,190,203,221,219,224,127,29,88,84,80,87,88,91,95,98,95,111,127,158,197,194,197,211,207,211,197,203,127,29,158,96,87,85,89,98,116,117,131,148,148,187,197,197,203,211,219,211,221,231,221,76,29,117,99,80,76,84,87,96,105,116,127,147,166,192,194,211,203,211,200,211,200,105,38,116,75,69,75,84,86,86,86,98,109,139,172,187,200,200,194,200,200,192,197,192,147,84,186,108,87,91,98,105,105,109,131,172,179,186,190,200,197,203,179,75,127,211,172,147,133,131,140,116,109,108,115,111,123,133,148,160,190,197,203,224,203,75,84,141,99,105,111,109,105,108,105,105,117,131,133,172,158,158,179,190,158,190,192,141,140,190,172,139,127,127,98,108,96,105,111,117,148,141,148,172,172,160,160,148,149,116,158,187,186,149,131,127,111,98,91,109,95,93,108,116,123,131,148,158,160,158,158,140,149
85,70,52,38,43,84,163,194,163,107,88,99,85,69,76,94,108,131,140,115,140,148,160,140,149,149,116,116,189,137,133,190,179,179,169,133,99,197,194,86,61,76,99,163,148,90,75,87,163,189,115,69,28,27,35,61,109,179,141,125,111,187,197,203,189,147,87,38,48,65,62,31,43,60,34,29,21,21,43,43,31,43,37,53,87,115,141,205,190,34,13,20,13,0,0,14,37,85,61,78,189,205,203,212,212,231,234,227,222,197,131,140,109,125,200,183,68,65,192,222,227,211,192,86,76,190,221,231,234,221,140,53,76,189,222,222,211,222,197,140,155,192,169,189,200,137,103,69,76,211,203,163,194,222,227,155,115,61,55,116,90,27,22,107,209,221,203,187,137,115,131,137,147,116,115,95,75,53,37,49,115,155,92,103,125,94,69,52,76,75,147,211,221,212,163,133,140,76,61,61,75,75,70,99,84,94,111,111,116,111,108,133,149,190,211,222,234,255,234,234,227,231,209,147,76,75,88,140,212,227,231,231,211,203,155,155,92,71,75,83,75,89,197,221,200,140,76,52,28,43,76,83,131,200,140,75,117,117,117,115,127,141,148,172,200,207,211,221,231,224,219,72,88,148,99,108,127,123,140,133,131,147,190,203,211,211,221,224,224,219,221,200,111,43,95,69,76,88,86,116,109,115,123,148,166,172,203,203,211,221,234,234,231,105,21,96,91,84,91,80,77,80,87,96,115,127,141,187,190,187,197,211,211,203,211,108,20,160,172,98,89,93,91,98,116,111,117,133,160,115,117,190,190,203,203,207,224,211,60,20,131,123,80,84,89,76,84,77,86,108,127,160,194,203,211,221,234,221,197,211,93,20,89,70,69,69,69,76,76,80,88,105,115,133,141,160,192,192,192,192,211,203,197,87,44,149,91,91,111,109,96,111,108,123,160,186,194,197,207,211,207,148,28,75,158,91,93,108,123,117,123,117,123,117,131,131,139,141,149,192,194,211,211,194,43,56,111,98,99,117,109,109,123,111,116,133,158,190,197,194,197,200,197,197,194,187,88,75,139,95,96,96,116,117,127,127,131,139,139,148,149,186,192,197,200,197,211,190,28,75,127,84,85,87,89,115,116,115,115,117,117,131,147,166,160,186,190,194,197,160,68,69
96,87,69,62,56,133,200,200,192,149,115,129,75,54,70,98,123,147,148,179,147,148,140,125,109,137,140,96,111,115,88,131,111,179,169,131,90,137,163,95,70,76,115,147,129,76,43,29,71,129,76,44,28,22,27,31,75,131,125,111,87,133,183,209,209,203,160,70,43,48,61,28,28,31,37,56,38,27,43,44,44,75,70,55,44,65,129,200,190,88,29,13,29,28,21,27,22,44,43,35,88,149,179,103,90,140,222,231,234,227,203,205,179,140,192,205,88,36,95,192,222,234,222,111,43,94,192,231,227,227,169,28,27,91,212,203,212,222,187,133,89,155,179,192,205,194,148,103,52,129,194,141,147,203,212,169,129,76,61,99,140,75,29,92,205,212,211,192,149,140,140,149,187,194,189,179,109,89,75,92,192,123,76,76,99,109,83,49,44,38,75,163,222,222,200,125,108,78,38,43,38,38,52,75,60,55,87,133,129,123,115,140,160,163,194,209,205,221,222,212,211,194,194,140,69,44,52,88,200,197,211,212,227,227,222,211,192,123,76,109,131,76,111,222,212,205,189,109,75,76,92,92,98,147,163,107,84,84,90,99,116,133,140,149,166,190,197,203,219,219,211,65,76,139,90,87,80,90,91,93,99,131,147,158,172,192,203,200,200,207,211,200,89,37,133,90,86,89,89,91,99,95,111,139,148,158,187,179,194,211,211,224,224,115,34,131,76,55,56,65,84,90,91,108,123,123,127,160,179,187,197,203,211,221,211,123,20,131,85,60,65,84,86,95,93,109,127,149,141,158,179,194,197,200,211,219,224,211,75,28,95,68,56,61,75,87,90,91,93,111,131,147,160,166,187,197,219,219,211,211,93,21,95,60,52,53,60,62,75,75,90,98,108,117,133,147,149,179,190,203,221,211,200,62,60,127,72,75,72,70,85,89,108,115,141,160,172,192,194,200,207,160,29,69,108,76,76,89,91,90,90,89,105,105,109,117,131,149,166,192,203,207,224,172,29,69,84,72,75,88,87,89,95,99,115,116,141,141,149,149,179,186,192,197,197,160,80,65,111,72,76,75,88,88,95,111,115,127,140,141,160,190,186,186,197,207,200,160,21,49,133,76,86,87,91,96,96,89,98,109,116,148,166,166,194,192,203,197,203,186,54,61
107,92,89,78,89,194,211,200,163,179,137,99,52,35,70,137,141,140,140,200,192,155,111,98,90,94,131,160,160,125,115,115,78,98,148,179,140,116,89,60,75,75,107,169,131,98,69,36,49,76,89,75,52,37,21,29,44,76,78,85,76,69,72,163,221,209,211,189,76,62,60,22,37,56,56,72,60,43,75,87,75,84,116,98,76,78,155,194,197,160,87,28,28,43,52,75,35,21,21,13,28,68,84,34,21,29,192,212,227,227,227,231,212,211,209,212,149,36,37,76,179,205,222,163,38,65,129,212,221,221,212,43,20,52,129,86,125,209,141,148,109,89,160,212,211,205,211,190,44,75,155,183,137,115,160,133,56,29,21,28,38,52,75,116,209,227,212,209,197,179,169,155,148,209,209,200,125,116,98,103,189,109,107,86,103,147,140,75,44,44,35,62,155,221,221,200,169,99,72,52,55,52,43,55,54,29,52,95,160,179,189,183,169,179,179,163,148,116,140,131,133,137,140,116,89,68,34,56,115,141,141,109,148,190,192,187,169,140,61,71,160,147,140,160,169,179,189,160,98,111,179,140,148,190,189,155,90,115,141,147,166,190,192,197,197,203,211,224,234,255,234,76,86,131,76,80,86,108,139,133,147,148,172,172,179,190,192,203,211,211,221,234,148,55,127,70,68,70,86,105,117,140,141,179,190,192,200,207,219,224,231,219,219,123,53,139,76,75,76,77,105,123,133,147,148,160,158,179,190,203,219,224,224,224,221,187,68,179,105,76,76,80,86,96,108,115,131,172,147,179,186,200,219,224,231,231,224,231,98,60,147,91,77,76,86,105,109,115,123,140,172,192,200,203,207,219,224,231,221,211,141,44,105,65,62,68,70,86,89,90,108,111,133,147,148,166,187,192,203,211,224,224,200,76,84,160,89,76,76,89,93,108,127,147,160,187,194,192,207,207,219,192,60,91,192,123,117,117,131,131,127,127,139,141,147,140,160,179,194,211,231,221,221,166,54,93,123,89,86,96,98,98,108,111,127,139,149,158,186,172,186,172,203,207,207,207,99,89,141,84,84,87,91,90,93,105,111,127,133,140,148,187,192,197,197,211,207,194,36,70,140,85,89,86,87,91,95,96,108,109,109,127,139,140,166,194,200,194,200,179,60,60
103,87,109,115,133,192,211,205,160,179,179,141,108,78,99,155,115,84,88,200,211,189,125,98,86,72,131,187,189,163,125,90,75,54,84,123,116,141,131,62,75,90,140,197,147,133,109,75,62,69,75,75,70,61,38,38,69,69,38,44,52,44,75,163,200,155,148,209,160,137,115,75,96,131,90,76,70,37,71,109,111,84,107,116,109,131,197,205,200,179,129,69,43,52,61,96,90,35,22,13,13,28,75,38,14,12,91,148,179,192,212,222,221,227,222,221,212,95,60,44,75,99,155,187,92,61,78,205,222,231,222,85,29,28,35,21,35,108,148,115,123,52,71,155,221,212,222,211,62,69,72,98,179,125,140,163,103,44,14,12,0,13,44,111,192,209,205,209,212,203,189,140,115,189,211,209,115,115,179,169,169,109,115,94,108,140,99,75,60,43,28,21,38,183,221,221,205,115,107,103,116,96,84,94,75,52,44,61,95,140,179,169,140,140,108,75,76,75,76,90,99,109,76,56,53,84,49,56,107,140,133,91,90,131,148,131,109,133,83,61,137,197,212,192,194,211,212,203,137,116,212,212,212,212,212,211,140,200,192,179,187,194,211,224,231,234,234,221,221,207,194,109,109,179,133,179,172,187,190,190,186,192,192,200,211,211,224,224,224,224,219,200,141,84,127,140,179,197,207,224,224,219,194,211,234,221,200,172,140,105,98,99,99,95,91,115,131,133,148,158,190,207,211,211,203,200,231,255,221,200,141,131,133,127,116,108,93,133,166,179,200,187,186,194,186,186,179,186,211,211,221,211,207,200,179,160,141,131,116,108,139,160,179,190,179,190,187,190,190,192,234,234,197,190,187,166,147,148,140,131,140,105,123,147,149,172,187,207,211,211,211,203,166,224,219,211,211,197,203,194,186,179,160,105,96,149,111,123,123,140,147,187,186,186,221,224,224,221,166,172,147,96,85,95,127,115,131,133,141,149,149,187,179,186,192,203,211,207,200,231,221,219,172,140,86,96,158,141,149,166,186,160,149,148,158,160,194,211,211,211,200,211,207,203,190,160,117,127,166,140,179,160,148,147,123,116,111,133,148,187,207,221,211,219,211,203,197,179,76,96,172,148,140,139,160,147,131,123,133,127,166,190,207,207,219,224,219,211,203,166,77,76
89,86,131,179,163,155,147,140,169,125,131,160,179,189,200,141,84,65,68,98,190,197,141,131,111,85,89,187,179,183,148,108,99,56,75,108,147,155,187,125,75,87,140,187,149,111,95,111,86,76,115,98,90,88,76,86,137,169,103,98,90,29,22,76,197,203,205,211,155,125,95,148,187,141,90,84,75,34,21,69,133,131,115,108,116,131,160,163,155,141,107,76,62,76,87,107,137,69,49,21,12,22,87,69,21,20,70,76,90,123,183,197,190,190,137,140,192,148,78,60,65,75,72,75,87,53,76,205,212,212,221,123,76,76,55,17,20,48,141,107,103,44,21,43,98,211,221,209,84,69,62,92,141,91,163,209,211,148,69,27,20,20,29,109,183,179,141,149,187,187,140,85,84,123,147,148,116,155,211,212,209,190,189,111,111,103,75,54,76,75,35,28,31,103,212,222,212,169,149,190,205,187,155,149,61,52,44,34,49,99,148,160,140,98,89,84,75,69,85,90,96,107,90,60,65,125,71,55,109,169,163,125,92,111,115,115,116,140,115,28,31,76,155,148,169,203,148,111,84,84,187,221,211,197,192,189,190,203,200,200,207,197,187,211,158,140,127,111,116,123,111,127,141,166,187,197,197,197,211,211,211,207,197,192,221,148,115,117,108,111,109,109,123,149,186,197,207,207,211,211,211,219,86,65,147,85,76,76,76,80,90,91,105,111,127,139,147,172,172,190,186,192,211,200,127,75,172,99,91,84,75,76,87,87,90,108,133,172,194,200,197,211,207,197,219,211,117,60,203,166,108,98,91,89,88,95,88,95,116,141,158,172,192,194,194,203,211,219,190,55,186,109,90,84,86,91,105,109,115,127,131,139,149,166,186,186,190,194,200,211,197,116,37,133,99,95,89,91,91,91,91,108,105,111,131,140,149,186,192,190,197,211,203,95,172,131,91,88,80,85,86,87,89,99,99,111,123,123,127,127,139,140,149,160,166,187,194,127,55,140,76,76,75,76,80,99,140,160,160,179,172,166,187,197,192,86,148,131,96,87,86,89,93,90,86,93,99,123,139,148,179,172,192,197,203,203,192,105,179,203,186,140,123,111,95,91,96,98,109,115,127,127,133,147,160,179,192,200,197,148,140,211,160,123,109,96,86,93,91,89,95,116
